,video_name,frame,exp_id
676,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00012.jpg,12
677,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00015.jpg,13
678,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00012.jpg,14
679,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,0
680,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00005.jpg,1
681,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,2
682,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,3
683,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,4
684,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,5
685,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,6
686,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00022.jpg,7
687,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,8
688,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00022.jpg,9
689,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,10
690,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,11
691,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,12
692,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,13
693,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,14
694,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,15
695,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,16
696,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00025.jpg,17
697,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00022.jpg,18
698,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,19
699,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00025.jpg,20
700,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,21
701,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00002.jpg,22
702,f610df51c78a,valid_u/JPEGImages/f610df51c78a/00005.jpg,23
703,a2de8ecf0da5,valid_u/JPEGImages/a2de8ecf0da5/00005.jpg,0
704,a2de8ecf0da5,valid_u/JPEGImages/a2de8ecf0da5/00002.jpg,1
705,a2de8ecf0da5,valid_u/JPEGImages/a2de8ecf0da5/00002.jpg,2
706,a2de8ecf0da5,valid_u/JPEGImages/a2de8ecf0da5/00005.jpg,3
707,a2de8ecf0da5,valid_u/JPEGImages/a2de8ecf0da5/00002.jpg,4
708,6b9e77720852,valid_u/JPEGImages/6b9e77720852/00002.jpg,0
709,6b9e77720852,valid_u/JPEGImages/6b9e77720852/00002.jpg,1
710,6b9e77720852,valid_u/JPEGImages/6b9e77720852/00002.jpg,2
711,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00002.jpg,0
712,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00015.jpg,1
713,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00027.jpg,2
714,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00025.jpg,3
715,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00027.jpg,4
716,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00027.jpg,5
717,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00027.jpg,6
718,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00027.jpg,7
719,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00027.jpg,8
720,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00016.jpg,9
721,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00027.jpg,10
722,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00027.jpg,11
723,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00027.jpg,12
724,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00027.jpg,13
725,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00027.jpg,14
726,b8ce22e26dde,valid_u/JPEGImages/b8ce22e26dde/00027.jpg,15
727,eadb6189f332,valid_u/JPEGImages/eadb6189f332/00005.jpg,0
728,eadb6189f332,valid_u/JPEGImages/eadb6189f332/00002.jpg,1
729,eadb6189f332,valid_u/JPEGImages/eadb6189f332/00002.jpg,2
730,eadb6189f332,valid_u/JPEGImages/eadb6189f332/00005.jpg,3
731,eadb6189f332,valid_u/JPEGImages/eadb6189f332/00005.jpg,4
732,eadb6189f332,valid_u/JPEGImages/eadb6189f332/00005.jpg,5
733,eadb6189f332,valid_u/JPEGImages/eadb6189f332/00005.jpg,6
734,05d60d664d0d,valid_u/JPEGImages/05d60d664d0d/00002.jpg,0
735,05d60d664d0d,valid_u/JPEGImages/05d60d664d0d/00002.jpg,1
736,05d60d664d0d,valid_u/JPEGImages/05d60d664d0d/00002.jpg,2
737,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00000.jpg,0
738,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00005.jpg,1
739,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00002.jpg,2
740,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00005.jpg,3
741,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00002.jpg,4
742,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00000.jpg,5
743,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00002.jpg,6
744,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00002.jpg,7
745,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00000.jpg,8
746,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00005.jpg,9
747,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00002.jpg,10
748,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00002.jpg,11
749,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00032.jpg,12
750,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00032.jpg,13
751,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00017.jpg,14
752,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00002.jpg,15
753,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00002.jpg,16
754,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00002.jpg,17
755,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00002.jpg,18
756,7ca2e40c5af3,valid_u/JPEGImages/7ca2e40c5af3/00002.jpg,19
757,7cf6ec02d710,valid_u/JPEGImages/7cf6ec02d710/00002.jpg,0
758,7cf6ec02d710,valid_u/JPEGImages/7cf6ec02d710/00002.jpg,1
759,7cf6ec02d710,valid_u/JPEGImages/7cf6ec02d710/00014.jpg,2
760,7cf6ec02d710,valid_u/JPEGImages/7cf6ec02d710/00005.jpg,3
761,7cf6ec02d710,valid_u/JPEGImages/7cf6ec02d710/00005.jpg,4
762,7cf6ec02d710,valid_u/JPEGImages/7cf6ec02d710/00012.jpg,5
763,7cf6ec02d710,valid_u/JPEGImages/7cf6ec02d710/00012.jpg,6
764,90cc34e3926f,valid_u/JPEGImages/90cc34e3926f/00002.jpg,0
765,90cc34e3926f,valid_u/JPEGImages/90cc34e3926f/00002.jpg,1
766,90cc34e3926f,valid_u/JPEGImages/90cc34e3926f/00002.jpg,2
767,90cc34e3926f,valid_u/JPEGImages/90cc34e3926f/00002.jpg,3
768,90cc34e3926f,valid_u/JPEGImages/90cc34e3926f/00005.jpg,4
769,90cc34e3926f,valid_u/JPEGImages/90cc34e3926f/00005.jpg,6
770,90cc34e3926f,valid_u/JPEGImages/90cc34e3926f/00005.jpg,7
771,90cc34e3926f,valid_u/JPEGImages/90cc34e3926f/00005.jpg,8
772,90cc34e3926f,valid_u/JPEGImages/90cc34e3926f/00005.jpg,9
773,90cc34e3926f,valid_u/JPEGImages/90cc34e3926f/00005.jpg,10
774,963a498a493b,valid_u/JPEGImages/963a498a493b/00012.jpg,0
775,963a498a493b,valid_u/JPEGImages/963a498a493b/00012.jpg,1
776,963a498a493b,valid_u/JPEGImages/963a498a493b/00012.jpg,2
777,963a498a493b,valid_u/JPEGImages/963a498a493b/00012.jpg,3
778,963a498a493b,valid_u/JPEGImages/963a498a493b/00012.jpg,4
779,963a498a493b,valid_u/JPEGImages/963a498a493b/00002.jpg,5
780,963a498a493b,valid_u/JPEGImages/963a498a493b/00002.jpg,6
781,963a498a493b,valid_u/JPEGImages/963a498a493b/00012.jpg,7
782,963a498a493b,valid_u/JPEGImages/963a498a493b/00002.jpg,8
783,963a498a493b,valid_u/JPEGImages/963a498a493b/00002.jpg,9
784,963a498a493b,valid_u/JPEGImages/963a498a493b/00002.jpg,10
785,963a498a493b,valid_u/JPEGImages/963a498a493b/00002.jpg,11
786,963a498a493b,valid_u/JPEGImages/963a498a493b/00047.jpg,12
787,963a498a493b,valid_u/JPEGImages/963a498a493b/00047.jpg,13
788,963a498a493b,valid_u/JPEGImages/963a498a493b/00052.jpg,14
